task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
31	3c/a0983a	29466	exonerate (6)	COMPLETED	0	2015-05-10 13:08:13.758	6m 13s	6m 9s	121.1%	679.4 MB	931.2 MB	679.4 MB	931.2 MB	1.2 GB	116.7 MB	403050	35609	373324	369050	712417280	976408576	712417280	976408576	1337117777	122354191
48	8e/141266	-	normExonerate (10)	COMPLETED	-	2015-05-10 13:14:27.095	10ms	0ms	-	-	-	-	-	-	-	-	-	10	0	-	-	-	-	-	-
12	82/dfc261	13995	formatChr (3)	COMPLETED	0	2015-05-10 13:07:03.125	7m 38s	7m 36s	86.3%	770.2 MB	970.4 MB	770.5 MB	970.7 MB	6 GB	2.5 GB	3536878	1267815	457606	455975	807583744	1017585664	807886848	1017851904	6437248764	2664283115
49	b3/9d9a07	31488	exonerate (12)	COMPLETED	0	2015-05-10 13:14:40.763	10.6s	5.9s	42.1%	54.4 MB	274.6 MB	54.4 MB	274.6 MB	120.3 MB	2.2 MB	32090	663	10552	5934	57032704	287961088	57032704	287961088	126099125	2339361
50	77/e6e436	-	normExonerate (11)	COMPLETED	-	2015-05-10 13:14:51.329	1ms	0ms	-	-	-	-	-	-	-	-	-	1	0	-	-	-	-	-	-
47	65/de037f	3214	exonerate (11)	COMPLETED	0	2015-05-10 13:14:00.954	1m 37s	1m 35s	98.4%	38 MB	283.9 MB	38.1 MB	284.1 MB	594.1 MB	50.3 MB	181089	15070	96501	94862	39841792	297730048	39899136	297877504	622979150	52769329
51	ab/111cbf	-	normExonerate (12)	COMPLETED	-	2015-05-10 13:15:37.491	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
61	4d/733bb1	1144	similarity (10)	COMPLETED	0	2015-05-10 13:15:37.599	280ms	171ms	0.0%	35.5 MB	150 MB	35.6 MB	150.1 MB	212.8 KB	83.7 KB	220	500	280	171	37244928	157237248	37363712	157376512	217874	85658
52	e2/d19e55	1146	similarity (1)	COMPLETED	0	2015-05-10 13:15:37.600	295ms	201ms	0.0%	35.5 MB	150.1 MB	35.5 MB	150.1 MB	190 KB	7.9 KB	223	472	295	201	37244928	157380608	37249024	157384704	194596	8118
53	d0/1795f6	1149	similarity (2)	COMPLETED	0	2015-05-10 13:15:37.600	297ms	165ms	0.0%	35.4 MB	150 MB	1.2 MB	103.6 MB	170.9 KB	87.8 KB	255	623	297	165	37117952	157245440	1236992	108654592	175051	89925
55	f0/baa9aa	1152	similarity (4)	COMPLETED	0	2015-05-10 13:15:37.600	448ms	334ms	0.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	228.8 KB	8.6 KB	227	475	448	334	37314560	157380608	37318656	157384704	234260	8768
54	f8/817da6	1154	similarity (3)	COMPLETED	0	2015-05-10 13:15:37.602	561ms	413ms	0.0%	35.6 MB	150.2 MB	35.9 MB	150.4 MB	695.6 KB	499.9 KB	345	609	561	413	37376000	157523968	37654528	157663232	712296	511884
62	db/e630e6	1823	similarity (11)	COMPLETED	0	2015-05-10 13:15:37.879	313ms	203ms	2.0%	35.4 MB	150 MB	35.4 MB	150 MB	123.1 KB	7.1 KB	227	475	313	203	37154816	157245440	37158912	157249536	126076	7281
58	05/793dee	1153	similarity (7)	COMPLETED	0	2015-05-10 13:15:37.602	614ms	433ms	3.0%	35.8 MB	150.3 MB	40.2 MB	154.4 MB	687.2 KB	305 KB	378	573	614	433	37543936	157650944	42184704	161923072	703651	312312
56	3e/a0d4e5	1142	similarity (5)	COMPLETED	0	2015-05-10 13:15:37.599	625ms	422ms	5.0%	38.1 MB	152.4 MB	38.2 MB	152.4 MB	834.7 KB	551.3 KB	384	756	625	422	39993344	159825920	40091648	159834112	854687	564579
65	de/2b31e6	1846	similarity (14)	COMPLETED	0	2015-05-10 13:15:37.902	324ms	159ms	2.0%	35.4 MB	150 MB	35.5 MB	150 MB	115.8 KB	6.8 KB	219	469	324	159	37130240	157245440	37244928	157249536	118580	6967
64	a5/d5aa48	2242	similarity (13)	COMPLETED	0	2015-05-10 13:15:38.049	341ms	224ms	2.0%	35.5 MB	150.1 MB	35.5 MB	150.1 MB	211.7 KB	8.1 KB	219	469	341	224	37265408	157380608	37269504	157384704	216756	8315
66	4c/7fb205	1837	similarity (15)	COMPLETED	0	2015-05-10 13:15:37.896	587ms	447ms	2.0%	35.8 MB	150.3 MB	35.9 MB	150.4 MB	535.7 KB	181.9 KB	336	525	587	447	37502976	157650944	37646336	157655040	548595	186239
63	5f/8f3516	2489	similarity (12)	COMPLETED	0	2015-05-10 13:15:38.164	357ms	270ms	2.0%	35.6 MB	150.2 MB	35.7 MB	150.2 MB	290.5 KB	9.2 KB	219	469	357	270	37380096	157515776	37384192	157519872	297440	9422
68	5a/28ecad	2513	similarity (17)	COMPLETED	0	2015-05-10 13:15:38.193	357ms	205ms	2.0%	36.4 MB	150.6 MB	37 MB	151.2 MB	369.1 KB	201.1 KB	293	556	357	205	38191104	157900800	38834176	158580736	377924	205945
67	0a/d4f224	2544	similarity (16)	COMPLETED	0	2015-05-10 13:15:38.217	335ms	190ms	3.0%	35.9 MB	150.1 MB	1.2 MB	103.6 MB	271.7 KB	169.7 KB	308	661	335	190	37601280	157347840	1236992	108654592	278255	173801
71	80/f80550	2559	similarity (20)	COMPLETED	0	2015-05-10 13:15:38.229	363ms	234ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	4.8 KB	62 B	11	1	363	234	1236992	108654592	1236992	108654592	4936	62
70	78/a886ca	3132	similarity (19)	COMPLETED	0	2015-05-10 13:15:38.484	308ms	216ms	2.0%	35.5 MB	150 MB	35.7 MB	150.1 MB	162.5 KB	7.5 KB	223	472	308	216	37208064	157249536	37388288	157388800	166380	7730
