task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
45	51/e24fa8	17715	exonerate (11)	COMPLETED	0	2015-05-10 11:50:54.803	7.8s	6.3s	39.1%	54.7 MB	87.5 MB	54.7 MB	87.6 MB	110.5 MB	2.1 MB	29474	641	7816	6280	57360384	91795456	57360384	91848704	115841963	2253077
46	30/055734	-	normExonerate (8)	COMPLETED	-	2015-05-10 11:51:02.628	2ms	1ms	-	-	-	-	-	-	-	-	-	2	1	-	-	-	-	-	-
29	33/8fd1bf	25922	exonerate (3)	COMPLETED	0	2015-05-10 11:46:10.174	5m 8s	5m 7s	133.8%	692.6 MB	750.2 MB	705.1 MB	762.7 MB	1.2 GB	102.5 MB	373639	31488	308451	307146	726261760	786644992	739311616	799715328	1269618356	107520789
47	a2/2e57dc	-	normExonerate (9)	COMPLETED	-	2015-05-10 11:51:18.638	8ms	1ms	-	-	-	-	-	-	-	-	-	8	1	-	-	-	-	-	-
33	c6/427d18	13962	exonerate (6)	COMPLETED	0	2015-05-10 11:46:17.818	5m 15s	5m 13s	112.6%	708.2 MB	765.3 MB	708.2 MB	765.3 MB	1.2 GB	97 MB	369773	29127	315369	313090	742567936	802492416	742600704	802504704	1314503383	101693849
48	0b/ed6018	-	normExonerate (10)	COMPLETED	-	2015-05-10 11:51:33.198	5ms	0ms	-	-	-	-	-	-	-	-	-	5	0	-	-	-	-	-	-
34	79/692814	11596	exonerate (7)	COMPLETED	0	2015-05-10 11:46:32.937	5m 7s	5m 5s	97.2%	708.8 MB	765.9 MB	708.8 MB	765.9 MB	1.3 GB	107.6 MB	384896	32078	307252	304602	743223296	803127296	743235584	803139584	1344594593	112826304
49	b6/9c71ab	-	normExonerate (11)	COMPLETED	-	2015-05-10 11:51:40.202	7ms	1ms	-	-	-	-	-	-	-	-	-	7	1	-	-	-	-	-	-
10	91/c79a18	20284	formatChr (1)	COMPLETED	0	2015-05-10 11:41:58.591	10m 7s	9m	37.7%	351.1 MB	364.2 MB	351.3 MB	364.4 MB	3.2 GB	1.1 GB	3231351	894133	607156	540162	368160768	381861888	368410624	382140416	3398362387	1145738663
50	cf/07fccf	7776	exonerate (12)	COMPLETED	0	2015-05-10 11:52:05.783	1m 34s	1m 32s	67.9%	37.1 MB	89.4 MB	37.1 MB	89.4 MB	596.1 MB	50.9 MB	180116	15248	93732	92463	38903808	93777920	38903808	93790208	625064986	53350959
51	ec/222176	-	normExonerate (12)	COMPLETED	-	2015-05-10 11:53:39.532	4ms	1ms	-	-	-	-	-	-	-	-	-	4	1	-	-	-	-	-	-
53	4a/df57b7	11772	similarity (2)	COMPLETED	0	2015-05-10 11:53:39.639	3.2s	565ms	2.0%	34.6 MB	56.2 MB	35.5 MB	57.3 MB	166.8 KB	55.3 KB	255	501	3187	565	36282368	58982400	37265408	60039168	170752	56651
62	07/bd504b	11773	similarity (11)	COMPLETED	0	2015-05-10 11:53:39.639	4.6s	599ms	2.0%	68.8 MB	103.6 MB	68.8 MB	103.6 MB	270.5 KB	145.7 KB	284	521	4583	599	72130560	108609536	72134656	108630016	277000	149146
54	48/26b705	11771	similarity (3)	COMPLETED	0	2015-05-10 11:53:39.638	6s	612ms	8.0%	108 MB	155.7 MB	108.3 MB	156.1 MB	765.9 KB	500.4 KB	376	612	5997	612	113270784	163282944	113524736	163676160	784290	512360
61	6d/a4cffd	11769	similarity (10)	COMPLETED	0	2015-05-10 11:53:39.638	6.4s	859ms	5.0%	38.9 MB	68.4 MB	38.9 MB	68.4 MB	258.7 KB	145.3 KB	285	647	6436	859	40742912	71700480	40742912	71720960	264958	148769
