task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
39	5f/36bb65	4453	ssake (7)	COMPLETED	0	2015-05-12 14:35:57.829	2h 24m 11s	2h 24m 5s	99.9%	793.8 MB	836.3 MB	797.9 MB	840.3 MB	120.1 MB	142.4 MB	27946	663903	8651381	8644503	832409600	876879872	836608000	881127424	125973797	149365470
44	ec/81a2f9	11117	alignContigs (4)	COMPLETED	0	2015-05-12 17:00:09.216	3.9s	34ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	3868	34	2711552	24322048	2785280	24481792	22588	226
38	f3/bc5a60	3989	ssake (6)	COMPLETED	0	2015-05-12 14:35:51.871	2h 25m 53s	2h 25m 41s	99.9%	828.6 MB	870.9 MB	832.6 MB	875 MB	123 MB	143.8 MB	28655	673029	8753324	8740634	868827136	913252352	873025536	917499904	128928883	150754860
45	53/c09d4b	13818	alignContigs (5)	COMPLETED	0	2015-05-12 17:01:45.200	3.9s	37ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	3946	37	2719744	24322048	2793472	24481792	22588	226
37	21/1cebe9	3558	ssake (5)	COMPLETED	0	2015-05-12 14:35:42.934	2h 56m 2s	2h 55m 51s	99.8%	938.9 MB	981.2 MB	946.9 MB	989.3 MB	130 MB	158 MB	29744	707032	10561880	10550782	984485888	1028861952	992882688	1037307904	136340465	165675080
46	8a/5de82f	17125	alignContigs (6)	COMPLETED	0	2015-05-12 17:31:44.819	4s	41ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	4023	41	2719744	24322048	2793472	24481792	22588	226
32	82/a316f1	32602	ssake (4)	COMPLETED	0	2015-05-12 14:35:07.240	3h 8m 38s	3h 8m 3s	99.8%	889.1 MB	929.5 MB	889.1 MB	929.7 MB	117.9 MB	155 MB	27021	695898	11318040	11282731	932286464	974675968	932311040	974835712	123595119	162570241
47	0c/b45de7	27031	alignContigs (7)	COMPLETED	0	2015-05-12 17:43:45.287	3.5s	45ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	3514	45	2715648	24322048	2789376	24481792	22588	226
40	14/f5c2cb	4486	ssake (8)	COMPLETED	0	2015-05-12 14:35:57.992	3h 39m 37s	3h 39m 30s	99.9%	1 GB	1.1 GB	1 GB	1.1 GB	146.4 MB	170.9 MB	33747	759342	13176759	13170218	1093898240	1138319360	1098096640	1142566912	153551438	179213387
48	72/e712d4	9547	alignContigs (8)	COMPLETED	0	2015-05-12 18:15:34.761	3.8s	44ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	3756	44	2711552	24322048	2785280	24481792	22588	226
