task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
50	c4/fb13bc	13857	exonerate (12)	COMPLETED	0	2015-05-10 11:39:51.757	10.6s	6s	42.1%	54.4 MB	274.6 MB	54.4 MB	274.6 MB	120.3 MB	2.2 MB	32090	663	10580	5968	57032704	287961088	57032704	287961088	126099125	2339361
51	63/9b4e11	-	normExonerate (12)	COMPLETED	-	2015-05-10 11:40:02.353	1ms	0ms	-	-	-	-	-	-	-	-	-	1	0	-	-	-	-	-	-
62	a1/8b82b0	14198	similarity (11)	COMPLETED	0	2015-05-10 11:40:02.463	277ms	201ms	2.0%	35.4 MB	150 MB	35.4 MB	150 MB	123.1 KB	7.1 KB	227	475	277	201	37158912	157245440	37163008	157249536	126076	7285
52	19/3c3424	14195	similarity (1)	COMPLETED	0	2015-05-10 11:40:02.462	307ms	144ms	3.0%	37.1 MB	151.3 MB	1.2 MB	103.6 MB	171.1 KB	88.4 KB	279	632	307	144	38879232	158687232	1232896	108654592	175183	90484
53	24/f5b74d	14196	similarity (2)	COMPLETED	0	2015-05-10 11:40:02.462	463ms	332ms	2.0%	35.5 MB	150.1 MB	35.5 MB	150.1 MB	190 KB	7.9 KB	223	472	463	332	37253120	157380608	37257216	157384704	194596	8122
56	e4/49359a	14201	similarity (5)	COMPLETED	0	2015-05-10 11:40:02.463	497ms	362ms	2.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	228.8 KB	8.6 KB	227	475	497	362	37314560	157380608	37318656	157384704	234260	8772
58	c7/cf447a	14199	similarity (7)	COMPLETED	0	2015-05-10 11:40:02.463	521ms	443ms	2.0%	35.8 MB	150.3 MB	35.8 MB	150.4 MB	392 KB	10.7 KB	284	469	521	443	37552128	157650944	37556224	157655040	401459	10938
55	84/7038d9	14194	similarity (4)	COMPLETED	0	2015-05-10 11:40:02.462	576ms	427ms	7.0%	38.4 MB	152.7 MB	35.6 MB	150.2 MB	266.1 KB	9.1 KB	231	478	576	427	40288256	160067584	37380096	157528064	272450	9343
61	66/411565	14842	similarity (10)	COMPLETED	0	2015-05-10 11:40:02.741	329ms	177ms	0.0%	35 MB	149.2 MB	37.8 MB	152.1 MB	244.9 KB	144.9 KB	263	645	329	177	36724736	156471296	39669760	159469568	250752	148340
65	f8/76a96a	14878	similarity (14)	COMPLETED	0	2015-05-10 11:40:02.771	304ms	150ms	0.0%	35.4 MB	150 MB	35.5 MB	150 MB	150.6 KB	51.6 KB	234	488	304	150	37126144	157245440	37240832	157249536	154226	52835
