task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
54	2c/8c262a	2240	similarity (3)	COMPLETED	0	2015-05-10 10:13:01.906	6s	775ms	7.0%	108 MB	155.7 MB	108.3 MB	156.1 MB	521 KB	500.2 KB	312	609	5986	775	113278976	163282944	113532928	163676160	533508	512247
52	1a/aae28b	2232	similarity (1)	COMPLETED	0	2015-05-10 10:13:01.904	6.4s	875ms	4.0%	69.6 MB	104.4 MB	68.9 MB	103.7 MB	287.8 KB	184.4 KB	264	523	6365	875	72962048	109424640	72298496	108765184	294756	188810
57	5c/7d485d	2229	similarity (6)	COMPLETED	0	2015-05-10 10:13:01.903	8.3s	747ms	18.0%	108.1 MB	155.8 MB	108.4 MB	156.1 MB	317.2 KB	10.3 KB	244	481	8270	747	113393664	163323904	113655808	163676160	324864	10554
62	1d/cb3cc5	2236	similarity (11)	COMPLETED	0	2015-05-10 10:13:01.904	10.3s	178ms	0.0%	6.6 MB	28.6 MB	10 MB	32.1 MB	405.2 KB	211.3 KB	470	691	10308	178	6881280	29974528	10506240	33636352	414894	216350
59	72/a2d6de	2238	similarity (8)	COMPLETED	0	2015-05-10 10:13:01.906	12.4s	1.8s	25.0%	110.1 MB	158 MB	110.1 MB	158 MB	794.1 KB	17.2 KB	370	478	12438	1795	115478528	165683200	115486720	165707776	813209	17651
66	0d/d64f7d	2992	similarity (15)	COMPLETED	0	2015-05-10 10:13:04.938	11.4s	644ms	3.0%	34.9 MB	86.7 MB	36 MB	86.8 MB	313.1 KB	101.6 KB	457	646	11433	644	36630528	90947584	37752832	90976256	320586	104064
53	e0/edd584	2230	similarity (2)	COMPLETED	0	2015-05-10 10:13:01.903	14.5s	173ms	0.0%	12.2 MB	34.1 MB	15.5 MB	37.5 MB	277.4 KB	96.4 KB	422	644	14477	173	12795904	35786752	16269312	39313408	284010	98727
61	e8/593adf	3548	similarity (10)	COMPLETED	0	2015-05-10 10:13:07.893	9.9s	1s	17.0%	108.8 MB	156.6 MB	109.1 MB	156.8 MB	413.7 KB	12.1 KB	325	493	9903	1045	114135040	164220928	114364416	164438016	423628	12428
56	f9/cb708a	2234	similarity (5)	COMPLETED	0	2015-05-10 10:13:01.904	16.1s	833ms	3.0%	107.8 MB	155.5 MB	71.7 MB	106.5 MB	620.6 KB	436.1 KB	393	740	16108	833	113041408	163049472	75149312	111632384	635509	446594
55	2b/48265d	2247	similarity (4)	COMPLETED	0	2015-05-10 10:13:01.908	20.5s	5.2s	14.0%	112.6 MB	160.6 MB	112.6 MB	160.6 MB	1.3 MB	24.8 KB	510	485	20456	5178	118112256	168349696	118120448	168370176	1325680	25435
64	66/4e5417	3918	similarity (13)	COMPLETED	0	2015-05-10 10:13:10.176	12.3s	981ms	4.0%	107.5 MB	155.3 MB	107.6 MB	155.3 MB	368.8 KB	132.7 KB	272	511	12307	981	112771072	162832384	112779264	162856960	377670	135877
67	cb/eaba1a	3051	similarity (16)	COMPLETED	0	2015-05-10 10:13:06.323	16.5s	1s	2.0%	108.1 MB	155.8 MB	108.1 MB	155.8 MB	613.6 KB	250 KB	377	561	16538	1027	113369088	163385344	113377280	163409920	628313	256031
65	8f/07118e	3622	similarity (14)	COMPLETED	0	2015-05-10 10:13:08.270	15.3s	632ms	3.0%	35.6 MB	57.4 MB	35.7 MB	57.4 MB	310.5 KB	97.8 KB	264	503	15288	632	37330944	60157952	37396480	60174336	317924	100124
63	ff/72a851	4530	similarity (12)	COMPLETED	0	2015-05-10 10:13:12.212	11.4s	618ms	11.0%	107.8 MB	155.7 MB	107.8 MB	155.7 MB	450.6 KB	160.5 KB	279	525	11350	618	112996352	163250176	113004544	163274752	461420	164314
68	81/ffe11e	5534	similarity (17)	COMPLETED	0	2015-05-10 10:13:16.381	9.6s	640ms	3.0%	71.4 MB	106.1 MB	71.4 MB	106.1 MB	393.2 KB	178.3 KB	478	674	9565	640	74862592	111235072	74866688	111251456	402638	182607
70	f1/c50074	5003	similarity (19)	COMPLETED	0	2015-05-10 10:13:14.345	11.6s	981ms	4.0%	107.5 MB	155.2 MB	107.8 MB	155.4 MB	326.9 KB	150.4 KB	280	518	11609	981	112750592	162701312	112996352	163000320	334728	154057
71	ab/dc56c8	5498	similarity (20)	COMPLETED	0	2015-05-10 10:13:16.371	10s	868ms	5.0%	36.4 MB	57.8 MB	36.4 MB	57.9 MB	467.1 KB	219.9 KB	470	684	9986	868	38166528	60641280	38215680	60661760	478319	225176
69	67/a6ba4d	5875	similarity (18)	COMPLETED	0	2015-05-10 10:13:17.797	11.3s	669ms	9.0%	108.7 MB	156.5 MB	108.7 MB	156.5 MB	406.8 KB	12.4 KB	263	474	11303	669	113946624	164061184	113954816	164085760	416560	12727
73	5e/8bc271	6836	similarity (22)	COMPLETED	0	2015-05-10 10:13:22.367	7.5s	680ms	3.0%	34.7 MB	56.5 MB	35.7 MB	57.5 MB	350.5 KB	172.1 KB	286	528	7542	680	36421632	59252736	37416960	60309504	358946	176254
72	89/00b71d	5912	similarity (21)	COMPLETED	0	2015-05-10 10:13:18.013	12.7s	1.4s	26.0%	110.3 MB	158.2 MB	110.3 MB	158.2 MB	806 KB	17.3 KB	370	477	12743	1442	115638272	165851136	115646464	165871616	825361	17701
77	4c/de0749	7109	similarity (26)	COMPLETED	0	2015-05-10 10:13:23.563	9.2s	505ms	3.0%	68.7 MB	103.6 MB	68.7 MB	103.6 MB	200.6 KB	75.2 KB	270	519	9165	505	72077312	108601344	72081408	108625920	205404	77050
78	42/094a53	7514	similarity (27)	COMPLETED	0	2015-05-10 10:13:25.948	8.4s	604ms	3.0%	71.7 MB	106.3 MB	71.7 MB	106.4 MB	463.7 KB	235.1 KB	303	549	8392	604	75149312	111513600	75157504	111529984	474870	240793
76	16/36d1ec	7103	similarity (25)	COMPLETED	0	2015-05-10 10:13:23.559	12.2s	747ms	4.0%	107.5 MB	155.2 MB	107.7 MB	155.4 MB	473.2 KB	223 KB	471	687	12230	747	112705536	162689024	112951296	163000320	484571	228381
74	c8/73cd40	6862	similarity (23)	COMPLETED	0	2015-05-10 10:13:22.484	14.2s	916ms	24.0%	109.4 MB	157.2 MB	109.4 MB	157.3 MB	528.5 KB	14.6 KB	321	476	14241	916	114737152	164872192	114745344	164896768	541208	14914
81	63/744327	8290	similarity (30)	COMPLETED	0	2015-05-10 10:13:29.101	9.1s	515ms	23.0%	108.3 MB	156.1 MB	108.3 MB	156.1 MB	421 KB	11.6 KB	301	475	9071	515	113577984	163643392	113586176	163667968	431147	11889
79	a4/922aa9	7535	similarity (28)	COMPLETED	0	2015-05-10 10:13:25.956	12.7s	1.7s	17.0%	109.6 MB	157.2 MB	109.6 MB	157.3 MB	677.9 KB	15.5 KB	370	478	12721	1669	114884608	164872192	114892800	164896768	694192	15895
75	fd/edf175	6905	similarity (24)	COMPLETED	0	2015-05-10 10:13:22.861	17s	7.2s	88.0%	116.4 MB	164.1 MB	116.4 MB	164.1 MB	1.5 MB	28 KB	581	490	17043	7215	122052608	172044288	122060800	172064768	1529365	28633
80	fd/1c91f4	7707	similarity (29)	COMPLETED	0	2015-05-10 10:13:26.357	14s	1.9s	10.0%	111.2 MB	159.1 MB	111.2 MB	159.1 MB	819.4 KB	19.7 KB	375	476	13962	1872	116613120	166793216	116621312	166813696	839112	20172
83	d8/abc159	8413	similarity (32)	COMPLETED	0	2015-05-10 10:13:30.756	11.3s	763ms	3.0%	71.6 MB	106.3 MB	71.6 MB	106.4 MB	507.4 KB	292.3 KB	320	557	11252	763	75112448	111501312	75120640	111521792	519540	299323
82	03/ce9abb	8346	similarity (31)	COMPLETED	0	2015-05-10 10:13:29.910	12.4s	1.5s	8.0%	109.3 MB	157.2 MB	109.3 MB	157.3 MB	623.1 KB	14.7 KB	370	478	12426	1529	114581504	164872192	114589696	164896768	638038	15033
85	e8/f68b3a	9649	similarity (34)	COMPLETED	0	2015-05-10 10:13:34.341	10.6s	213ms	3.0%	36.5 MB	57.9 MB	36.5 MB	57.9 MB	383.3 KB	201.9 KB	305	557	10598	213	38260736	60747776	38264832	60764160	392458	206739
